time_ms,closed_loop_angle,control_angle,angle_difference,closed_loop_velocity,control_velocity,velocity_difference,closed_loop_neural_offset,control_observed_neural_offset
25,0.01688053086400032,0.01688053086400032,0.0,0.901410698890686,0.901410698890686,0.0,0.0,0.0
26,0.017759716138243675,0.017759716138243675,0.0,0.922898530960083,0.922898530960083,0.0,0.0,0.0
27,0.01864558644592762,0.01864558644592762,0.0,0.9166074395179749,0.9166074395179749,0.0,0.0,0.0
28,0.019516605883836746,0.019516605883836746,0.0,0.894912600517273,0.894912600517273,0.0,0.0,0.0
29,0.020364902913570404,0.020364902913570404,0.0,0.8729196190834045,0.8729196190834045,0.0,0.0,0.0
30,0.02119533345103264,0.02119533345103264,0.0,0.8593729734420776,0.8593729734420776,0.0,0.0,0.0
31,0.02201622724533081,0.02201622724533081,0.0,0.8536033034324646,0.8536033034324646,0.0,0.0,0.0
32,0.022834524512290955,0.022834524512290955,0.0,0.8537167906761169,0.8537167906761169,0.0,0.0,0.0
33,0.02365436963737011,0.02365436963737011,0.0,0.8561380505561829,0.8561380505561829,0.0,0.0,0.0
34,0.02342173643410206,0.02342173643410206,0.0,-0.5236284732818604,-0.5236284732818604,0.0,0.0,0.0
35,0.024793952703475952,0.02283240482211113,0.0019615478813648224,0.8739089369773865,-0.4873598515987396,1.361268788576126,0.09982611240267811,0.09982611240267811
36,0.027247997000813484,0.022107766941189766,0.005140230059623718,1.6330747604370117,-0.5879406929016113,2.221015453338623,0.0979004030369569,0.0979004030369569
37,0.030310887843370438,0.021290678530931473,0.009020209312438965,2.0631144046783447,-0.5771013498306274,2.640215754508972,0.09599906348574838,0.09599906348574838
38,0.0338730551302433,0.020591281354427338,0.013281773775815964,2.2283778190612793,-0.5110464096069336,2.739424228668213,0.15636500470330347,0.15636500470330347
39,0.0375574491918087,0.019931672140955925,0.017625777050852776,2.3567371368408203,-0.4936988949775696,2.85043603181839,0.1540376801310141,0.1540376801310141
40,0.04157048091292381,0.019564617425203323,0.02200586348772049,2.724717855453491,-0.18108682334423065,2.905804678797722,0.15171285497873527,0.15171285497873527
41,0.0450793094933033,0.018873756751418114,0.026205552741885185,2.7337167263031006,-0.1816122680902481,2.9153289943933487,0.14939193358738068,0.14939193358738068
42,0.049537576735019684,0.018787512555718422,0.030750064179301262,3.422046422958374,0.35914620757102966,3.0629002153873444,0.14707627813192453,0.14707627813192453
43,0.053701192140579224,0.01851169764995575,0.035189494490623474,2.5561609268188477,-0.4199715554714203,2.976132482290268,0.14476720737495363,0.14476720737495363
44,0.05714048072695732,0.017485985532402992,0.03965449519455433,2.0362610816955566,-1.0864582061767578,3.1227192878723145,0.1424659956131083,0.1424659956131083
45,0.06006205826997757,0.016059178858995438,0.04400287941098213,2.2818214893341064,-0.8955052495002747,3.177326738834381,0.18402793347889512,0.18402793347889512
46,0.06458151340484619,0.015493134967982769,0.04908837843686342,3.1077628135681152,-0.15455666184425354,3.2623194754123688,0.18179368503158738,0.18179368503158738
47,0.06908776611089706,0.015219233930110931,0.05386853218078613,3.241173267364502,-0.12597541511058807,3.36714868247509,0.1795424606629097,0.1795424606629097
48,0.0734371468424797,0.014939096756279469,0.05849805008620024,3.05820369720459,-0.1467498391866684,3.2049535363912582,0.1772759954677156,0.1772759954677156
49,0.07758858054876328,0.014629010111093521,0.06295957043766975,2.890746831893921,-0.19179004430770874,3.0825368762016296,0.1749960145677739,0.1749960145677739
50,0.08161832392215729,0.01430293545126915,0.06731538847088814,2.7944211959838867,-0.22455985844135284,3.0189810544252396,0.17270422917651762,0.17270422917651762
51,0.08559539914131165,0.013934807851910591,0.07166059128940105,2.7541401386260986,-0.25537142157554626,3.009511560201645,0.17040233288970516,0.17040233288970516
52,0.08956142514944077,0.013557585887610912,0.07600383926182985,2.744581937789917,-0.28066372871398926,3.0252456665039062,0.16809199820601345,0.16809199820601345
53,0.09353023767471313,0.013183028437197208,0.08034720923751593,2.741499900817871,-0.3082019090652466,3.0497018098831177,0.16577487327998175,0.16577487327998175
54,0.09750977158546448,0.01279115118086338,0.0847186204046011,2.7504286766052246,-0.3379577100276947,3.0883863866329193,0.16345257890823206,0.16345257890823206
55,0.10148345679044724,0.01245645061135292,0.08902700617909431,2.7328450679779053,-0.16075798869132996,2.8936030566692352,0.16112670574851745,0.16112670574851745
56,0.10558789223432541,0.012275250628590584,0.09331264160573483,3.1002228260040283,-0.08501268178224564,3.185235507786274,0.15879881176988742,0.15879881176988742
57,0.10942059010267258,0.011941599659621716,0.09747899044305086,2.785339117050171,-0.23297616839408875,3.0183152854442596,0.15647041993111732,0.15647041993111732
58,0.11296222358942032,0.011485052295029163,0.10147717129439116,2.452486753463745,-0.27759870886802673,2.730085462331772,0.15414301608351402,0.15414301608351402
59,0.11661476641893387,0.011023618280887604,0.10559114813804626,3.123821496963501,-0.2861126661300659,3.409934163093567,0.1518180470932921,0.1518180470932921
60,0.12039843201637268,0.010550405830144882,0.1098480261862278,2.6516830921173096,-0.298993319272995,2.9506764113903046,0.1494969191779008,0.1494969191779008
61,0.1245105117559433,0.010063596069812775,0.11444691568613052,3.4410488605499268,-0.3140357732772827,3.7550846338272095,0.147180996449975,0.147180996449975
62,0.12874725461006165,0.009592407383024693,0.11915484722703695,3.008735179901123,-0.3052787780761719,3.314013957977295,0.144871599661973,0.144871599661973
63,0.1325892210006714,0.009140993468463421,0.12344822753220797,2.708099842071533,-0.29271429777145386,3.000814139842987,0.14257000514405171,0.14257000514405171
64,0.13676606118679047,0.008699794299900532,0.12806626688688993,3.71608829498291,-0.2864224910736084,4.0025107860565186,0.14027744392730385,0.14027744392730385
65,0.14128975570201874,0.008267071098089218,0.13302268460392952,3.223724842071533,-0.280036062002182,3.503760904073715,0.1379951010441433,0.1379951010441433
66,0.14510060846805573,0.007814097218215466,0.13728651124984026,2.6980714797973633,-0.31147322058677673,3.00954470038414,0.1357241149973616,0.1357241149973616
67,0.14872939884662628,0.007338857743889093,0.1413905411027372,2.5768866539001465,-0.3186652660369873,2.895551919937134,0.13346557738919204,0.2079502848062659
68,0.15260323882102966,0.006857608910650015,0.14574562991037965,3.485349416732788,-0.32437893748283386,3.809728354215622,0.13122053270159528,0.20603394666779032
69,0.15715618431568146,0.006372473668307066,0.1507837106473744,3.1110377311706543,-0.3281320035457611,3.4391697347164154,0.1773098183635958,0.2040814626948792
70,0.16096733510494232,0.005889342166483402,0.15507799293845892,2.7264933586120605,-0.3132205009460449,3.0397138595581055,0.20496587018491905,0.20209433815065883
71,0.16470609605312347,0.005418907850980759,0.15928718820214272,2.934950828552246,-0.3171001970767975,3.2520510256290436,0.20299416939150958,0.20007412630226162
72,0.16912692785263062,0.0049439892172813416,0.16418293863534927,3.099259614944458,-0.31926867365837097,3.418528288602829,0.2009886756190451,0.19802242280394045
73,0.17293184995651245,0.004546120297163725,0.16838572965934873,2.7287135124206543,-0.3114878237247467,3.040201336145401,0.1989509661105997,0.1959408601164429
74,0.17684921622276306,0.004098225850611925,0.17275099037215114,3.8062188625335693,-0.30111852288246155,4.107337385416031,0.19688265742473265,0.19383110199055706
75,0.18127307295799255,0.003630282822996378,0.17764279013499618,3.050724983215332,-0.30924180150032043,3.3599667847156525,0.19478539988679325,0.19169483804056017
76,0.1850109100341797,0.0031588757410645485,0.18185203429311514,2.684025287628174,-0.31764742732048035,3.001672714948654,0.1926608721188045,0.1895337784310797
77,0.18881309032440186,0.0026845582760870457,0.1861285320483148,3.092454671859741,-0.31691774725914,3.4093724191188812,0.19051077567244004,0.18734964869862947
78,0.19317886233329773,0.0022112333681434393,0.1909676289651543,3.009004831314087,-0.3176766633987427,3.3266814947128296,0.18833682978737054,0.1851441847268445
79,0.19691067934036255,0.00173667399212718,0.19517400534823537,2.694293260574341,-0.3190731108188629,3.0133663713932037,0.18614076629501108,0.18291912789221806
80,0.20092397928237915,0.00126163091044873,0.19966234837193042,3.6296255588531494,-0.31875234842300415,3.9483779072761536,0.18392432468546893,0.18067622039497053
81,0.20526553690433502,0.0007866573287174106,0.2044788795756176,3.032226800918579,-0.31868603825569153,3.3509128391742706,0.18168924735329567,0.17841720078756104
82,0.20899029076099396,0.0003113937855232507,0.2086788969754707,2.6925318241119385,-0.3184314966201782,3.0109633207321167,0.17943727503550044,0.17614379971130756
83,0.2129652202129364,-0.00016421981854364276,0.21312944003148004,3.4617326259613037,-0.3191071152687073,3.780839741230011,0.177170142453203,0.17385773584962003
84,0.2172931581735611,-0.0006409134948626161,0.2179340716684237,3.0205960273742676,-0.3196984529495239,3.3402944803237915,0.17488957416630335,0.2216963482367662
85,0.2210049331188202,-0.0011163877788931131,0.2221213208977133,2.676266670227051,-0.31207355856895447,2.9883402287960052,0.1725972806486346,0.2201121337799602
86,0.225128173828125,-0.0015796651132404804,0.22670783894136548,3.0741798877716064,-0.3170996606349945,3.391279548406601,0.17029495458925117,0.21848218964037744
87,0.22932122647762299,-0.002015664940699935,0.23133689141832292,2.8674442768096924,-0.29464831948280334,3.1620925962924957,0.16798426742379724,0.21680744853193742
88,0.23339492082595825,-0.002429504878818989,0.23582442570477724,2.78873872756958,-0.2789454162120819,3.067684143781662,0.16566686609830047,0.2150889330721324
89,0.23742088675498962,-0.002708950312808156,0.24012983706779778,2.7588534355163574,-0.24170629680156708,3.0005597323179245,0.16334437006625158,0.21332775108157814
90,0.24140091240406036,-0.0030737342312932014,0.24447464663535357,2.726785659790039,-0.2521620988845825,2.9789477586746216,0.16101836851845897,0.21152509063665775
91,0.2453359067440033,-0.0034591404255479574,0.24879504716955125,2.670201301574707,-0.2598693370819092,2.930070638656616,0.15869041784391225,0.20968221491524963
92,0.24924908578395844,-0.0038527538999915123,0.25310183968394995,2.676971435546875,-0.2640102207660675,2.9409816563129425,0.15636203931875087,0.20780045687481946
93,0.2532139718532562,-0.0042474218644201756,0.2574613937176764,2.7360382080078125,-0.2660808265209198,3.0021190345287323,0.1540347170194047,0.22349804144176963
94,0.25741690397262573,-0.004155041184276342,0.2615719451569021,2.8110601902008057,-0.013353821821510792,2.8244140120223165,0.15170989595506068,0.23316167310949162
95,0.26148396730422974,-0.004163237754255533,0.26564720505848527,2.8156440258026123,-0.03749364614486694,2.8531376719474792,0.1493889804138012,0.23198683765127603
96,0.26552650332450867,-0.004188491962850094,0.26971499528735876,2.7580814361572266,-0.025088360533118248,2.783169796690345,0.14707333251605545,0.23076249638835142
97,0.26952889561653137,-0.00422323914244771,0.2737521347589791,2.7313954830169678,-0.0645161047577858,2.7959115877747536,0.14476427096840216,0.229488685357223
98,0.27350685000419617,-0.004321933723986149,0.2778287837281823,2.711027145385742,-0.150041401386261,2.861068546772003,0.1424630700102516,0.22816555488589194
99,0.27747052907943726,-0.00431779446080327,0.2817883235402405,2.705423355102539,-0.00802791677415371,2.7134512718766928,0.14017095854551403,0.22679336851887066
100,0.28139835596084595,-0.0042832582257688046,0.28568161418661475,2.6672120094299316,-0.018493497744202614,2.6857055071741343,0.13788911945102705,0.2253725013842552
101,0.28529903292655945,-0.004314599558711052,0.2896136324852705,2.667285680770874,-0.04846162721514702,2.715747307986021,0.13561868905325464,0.22390343803239318
102,0.2892076373100281,-0.0042569744400680065,0.2934646117500961,2.6733250617980957,0.1354007124900818,2.537924349308014,0.1333607567645863,0.22238676977870603
103,0.2931518256664276,-0.00424986844882369,0.2974016941152513,2.713595151901245,-0.37882673740386963,3.0924218893051147,0.1311163648704476,0.22082319158573183
104,0.2971283197402954,-0.0045302496291697025,0.3016585693694651,2.740748405456543,-0.22558622062206268,2.9663346260786057,0.17724766453883525,0.21921349852146021
105,0.30111411213874817,-0.004716142546385527,0.3058302546851337,2.7493233680725098,-0.1688503623008728,2.9181737303733826,0.1749675260489088,0.21755858183254573
106,0.30510425567626953,-0.004825587850064039,0.30992984352633357,2.741185188293457,0.07523176074028015,2.665953427553177,0.17267560428718598,0.21585942467203062
107,0.3090919554233551,-0.004694580100476742,0.31378653552383184,2.7485673427581787,0.07238355278968811,2.6761837899684906,0.17037359260746485,0.228445300146296
108,0.31308040022850037,-0.004583623260259628,0.31766402348876,2.753645896911621,0.05884702131152153,2.6947988756000996,0.16806316322456796,0.22708330786344283
109,0.3170701265335083,-0.00454753590747714,0.32161766244098544,2.741288661956787,0.012186018750071526,2.7291026432067156,0.16574596397019015,0.22567254754703972
110,0.321061909198761,-0.004515438340604305,0.3255773475393653,2.7526698112487793,-0.012454722076654434,2.7651245333254337,0.16342361528202565,0.22421348115126652
111,0.3251726031303406,-0.0044728838838636875,0.32964548701420426,3.3939454555511475,0.13660089671611786,3.2573445588350296,0.16109770742570942,0.2227066779882296
112,0.3293716311454773,-0.004227088764309883,0.3335987199097872,2.8748366832733154,0.16225853562355042,2.712578147649765,0.15876979794784674,0.22115281170301507
113,0.3334561288356781,-0.004116471856832504,0.3375726006925106,2.7708001136779785,0.07178843021392822,2.6990116834640503,0.1564414093572644,0.21955265681716876
114,0.3374652564525604,-0.004437846131622791,0.3419031025841832,2.72163724899292,0.11290154606103897,2.608735702931881,0.15411402703058383,0.21790708487891342
115,0.34142160415649414,-0.0044643813744187355,0.3458859855309129,2.691314935684204,-0.08390718698501587,2.77522212266922,0.15178909733729937,0.21621706025955373
116,0.3453372120857239,-0.004552800208330154,0.34989001229405403,2.6561946868896484,-0.08787349611520767,2.744068183004856,0.14946802597873282,0.21448363563620956
117,0.3492196202278137,-0.004541211295872927,0.35376083152368665,2.6403069496154785,0.08894803375005722,2.5513589158654213,0.14715217653452883,0.2127079472012811
118,0.35308268666267395,-0.0044228024780750275,0.357505489140749,2.6327123641967773,0.09130547940731049,2.541406884789467,0.14484286920974765,0.2108912096389197
119,0.3569963872432709,-0.004376255441457033,0.3613726426847279,2.7008254528045654,0.024377627298235893,2.6764478255063295,0.14254137977509898,0.209034710908286
120,0.36096423864364624,-0.004371745977550745,0.365335984621197,2.7434587478637695,-0.21126684546470642,2.954725593328476,0.14024893869243807,0.2071398068725568
121,0.3649454712867737,-0.004526250995695591,0.3694717222824693,2.732208013534546,-0.12717942893505096,2.859387442469597,0.13796673041730523,0.2052079158115292
122,0.3689297139644623,-0.004649925045669079,0.37357963901013136,2.7423505783081055,-0.12144679576158524,2.8637973740696907,0.13569589287003003,0.20324051285430245
123,0.3729201853275299,-0.0047409916296601295,0.37766117695719004,2.7519798278808594,-0.023511767387390137,2.7754915952682495,0.1334375170667338,0.20123912436692581
124,0.37709999084472656,-0.004681413061916828,0.3817814039066434,3.3457345962524414,-0.00544119905680418,3.3511757953092456,0.1311926469014439,0.19920532232812516
125,0.38130053877830505,-0.00470815971493721,0.38600869849324226,2.8885865211486816,-0.037602126598358154,2.92618864774704,0.12896227907047486,0.19714071872428995
126,0.385406494140625,-0.004743202589452267,0.39014969673007727,2.7884254455566406,-0.036975979804992676,2.8254014253616333,0.12674736313022927,0.195046959992853
127,0.3894065320491791,-0.004710817243903875,0.39411734929308295,2.6905903816223145,0.16230660676956177,2.5282837748527527,0.17464202337794327,0.19292572154105406
128,0.39333662390708923,-0.0045295399613678455,0.3978661638684571,2.6594738960266113,0.13990207016468048,2.519571825861931,0.17234856274311042,0.1907787023648784
129,0.39721348881721497,-0.004413621500134468,0.40162711031734943,2.6263232231140137,0.049621373414993286,2.5767018496990204,0.17004525154500472,0.1886076197907249
130,0.4010525941848755,-0.004387266933917999,0.4054398611187935,2.59613037109375,0.012556111440062523,2.5835742596536875,0.16773375872086355,0.18641420436011286
131,0.4049096703529358,-0.004312397912144661,0.40922206826508045,2.659445285797119,0.19271749258041382,2.4667277932167053,0.1654157283820536,0.18420019487550232
132,0.4088529348373413,-0.004484590608626604,0.4133375254459679,2.7213985919952393,-0.07902447879314423,2.8004230707883835,0.1630927768363905,0.18196733362310197
133,0.4128194749355316,-0.0046025351621210575,0.4174220100976527,2.710270643234253,-0.12638327479362488,2.836653918027878,0.1607664898431012,0.17971736178638395
134,0.4167947769165039,-0.004722652956843376,0.4215174298733473,2.7341959476470947,-0.11118491739034653,2.8453808650374413,0.15843842009853407,0.17745201506193745
135,0.42107081413269043,-0.004815093707293272,0.4258859078399837,3.101700782775879,-0.0780617743730545,3.1797625571489334,0.15611008494959552,0.17517301948728295
136,0.42527687549591064,-0.00479484349489212,0.43007171899080276,2.9071946144104004,0.13407044112682343,2.773124173283577,0.1537829643308768,0.17288208748834344
137,0.42937368154525757,-0.00466357683762908,0.43403725838288665,2.759329080581665,0.09014355391263962,2.6691855266690254,0.15145849892053184,0.17058091415244564
138,0.43333277106285095,-0.004606334026902914,0.43793910508975387,2.667773485183716,0.036859992891550064,2.6309134922921658,0.14913808850917043,0.16827117373100134
139,0.4372197687625885,-0.0045899152755737305,0.44180968403816223,2.6299397945404053,0.005405467934906483,2.624534326605499,0.14682309057533904,0.16595451637440628
140,0.4410640001296997,-0.004585253074765205,0.4456492532044649,2.604926586151123,0.0015159135218709707,2.603410672629252,0.1445148190605667,0.1636325651001949
141,0.4448787569999695,-0.004452194552868605,0.4493309515528381,2.6007630825042725,0.4206475615501404,2.180115520954132,0.14221454333645506,0.16130691299410382
142,0.4487646222114563,-0.004219963680952787,0.4529845858924091,2.696946382522583,0.1497972160577774,2.5471491664648056,0.13992348735587912,0.15897912064242803
143,0.45272064208984375,-0.004118308424949646,0.4568389505147934,2.7328672409057617,0.07406916469335556,2.658798076212406,0.13764282898003943,0.15665071379289952
144,0.45669442415237427,-0.00406383303925395,0.4607582571916282,2.730619192123413,0.038644950836896896,2.691974241286516,0.18114449131575866,0.15432318124027772
145,0.4610458314418793,-0.004433811642229557,0.46547964308410883,2.956463575363159,-0.3523690104484558,3.308832585811615,0.2072837480935109,0.15199797293191353
146,0.4652359187602997,-0.004669525660574436,0.4699054444208741,2.867443561553955,0.10582046210765839,2.7616230994462967,0.2053545905076794,0.14967649828772525
147,0.46929648518562317,-0.004593403544276953,0.4738898887299001,2.745790958404541,0.027520673349499702,2.7182702850550413,0.2033898081342539,0.1883446836317854
148,0.47322577238082886,-0.004575274884700775,0.47780104726552963,2.655352830886841,-0.003861540462821722,2.6592143713496625,0.20139092367829237,0.18614869651901192
149,0.4770827889442444,-0.004580207169055939,0.4816629961133003,2.621068239212036,-0.01769939996302128,2.6387676391750574,0.19935950588059434,0.183932325029304
150,0.4808942675590515,-0.004482915624976158,0.48537718318402767,2.5833451747894287,0.056353610008955,2.5269915647804737,0.19729716391019786,0.1816973115550619
151,0.48471206426620483,-0.004442725330591202,0.48915478959679604,2.6171863079071045,0.020966628566384315,2.59621967934072,0.19520554180314997,0.17944539684718072
152,0.48864343762397766,-0.004431518726050854,0.4930749563500285,2.733863592147827,-0.0057385629042983055,2.7396021550521255,0.19308631297470558,0.17717831565595402
153,0.49290379881858826,-0.004433684051036835,0.4973374828696251,3.3443961143493652,-0.011465203016996384,3.3558613173663616,0.1909411748299122,0.17489779258496302
154,0.4971773326396942,-0.0044356901198625565,0.5016130227595568,2.9450666904449463,-0.01072752196341753,2.955794212408364,0.1887718434953054,0.17260553816542595
155,0.5012909770011902,-0.00431490084156394,0.5056058778427541,2.790271043777466,0.39427533745765686,2.395995706319809,0.1865800486921913,0.17030324515666556
156,0.5052489638328552,-0.0044548711739480495,0.5097038350068033,2.6677792072296143,-0.10725980997085571,2.77503901720047,0.1843675287697601,0.16799258507664538
157,0.5090990662574768,-0.004576586186885834,0.5136756524443626,2.585392713546753,-0.1072278693318367,2.6926205828785896,0.18213602591406725,0.16567520496492577
158,0.5128847360610962,-0.004674455616623163,0.5175591916777194,2.5449531078338623,-0.09991873800754547,2.6448718458414078,0.17988728154676253,0.16335272437890536
159,0.5166655778884888,-0.0047510769218206406,0.5214166548103094,2.6174960136413574,-0.07594612240791321,2.6934421360492706,0.17762303192535406,0.16102673262284123
160,0.5205737352371216,-0.004794414155185223,0.5253681493923068,2.724433422088623,-0.048293061554431915,2.772726483643055,0.17534500395477554,0.1586987862078869
161,0.5245368480682373,-0.004744738340377808,0.5292815864086151,2.7470669746398926,0.012319214642047882,2.7347477599978447,0.1730549112180969,0.1563704065402477
162,0.5290007591247559,-0.004747633822262287,0.5337483929470181,3.000964403152466,-0.01695220172405243,3.0179166048765182,0.17075445023238406,0.1540430778335235
163,0.5332050919532776,-0.004759521689265966,0.5379646136425436,2.868145227432251,-0.022754747420549393,2.8908999748528004,0.16844529693398314,0.15171824524039723
164,0.5372247695922852,-0.004767104517668486,0.5419918741099536,2.7128305435180664,-0.011539001949131489,2.724369545467198,0.16612910339588588,0.1493973131980159
165,0.5410988330841064,-0.004766070283949375,0.5458649033680558,2.6153006553649902,-0.012454787269234657,2.627755442634225,0.16380749477832174,0.14708164398070928
166,0.5448950529098511,-0.004765002988278866,0.5496600558981299,2.5722904205322266,-0.011856562457978725,2.5841469829902053,0.16148206651233066,0.14477255645308548
167,0.5486535429954529,-0.004765769932419062,0.5534193129278719,2.5849838256835938,-0.012291813269257545,2.5972756389528513,0.15915438171479163,0.1424713250160337
168,0.5525152683258057,-0.004600290209054947,0.5571155585348606,2.6999688148498535,0.09981139749288559,2.600157417356968,0.15682596883222016,0.1401791787377426
169,0.556885302066803,-0.0045256358571350574,0.561410937923938,3.1506447792053223,0.04786460101604462,3.1027801781892776,0.15449831950959803,0.13789730066150713
170,0.5611346364021301,-0.004484576638787985,0.5656192130409181,2.9108595848083496,0.01678113266825676,2.894078452140093,0.15217288667956258,0.1356268272818383
171,0.5651811957359314,-0.004458028357475996,0.5696392240934074,2.735445261001587,0.013956163078546524,2.7214890979230404,0.1498510828664537,0.1333688481802046
172,0.5690701007843018,-0.004437579307705164,0.5735076800920069,2.627253770828247,0.003114366205409169,2.624139404622838,0.14753427869899247,0.13112440581161608
173,0.5728622078895569,-0.0044284542091190815,0.577290662098676,2.5649960041046143,-0.007594097405672073,2.5725901015102863,0.1452238016247417,0.1288944954332052
174,0.5766052603721619,-0.004299394320696592,0.5809046546928585,2.57314133644104,0.10206203162670135,2.4710793048143387,0.142920934818971,0.1266800651659579
175,0.5804528594017029,-0.004233875311911106,0.584686734713614,2.6932320594787598,0.04480632394552231,2.6484257355332375,0.14062691628011093,0.12448201618079871
176,0.5846434235572815,-0.004204824101179838,0.5888482476584613,3.621856451034546,0.008958791382610798,3.612897659651935,0.13834293810362794,0.12230120300032815
177,0.5890439748764038,-0.004193061962723732,0.5932370368391275,3.016228437423706,-0.002372299088165164,3.018600736511871,0.1360701459258794,0.17199273508173962
178,0.5931758880615234,-0.004170533735305071,0.5973464217968285,2.7932934761047363,0.009309325367212296,2.783984150737524,0.13380963852930844,0.16968804924496533
179,0.5971056818962097,-0.00415600324049592,0.6012616851367056,2.6486003398895264,-0.0027805883437395096,2.651380928233266,0.1315624676002075,0.16737543790410297
180,0.6008879542350769,-0.004145101178437471,0.6050330554135144,2.5134482383728027,-0.0002990812645293772,2.513747319637332,0.12932963763021116,0.16505654105688367
181,0.6046039462089539,-0.004131007008254528,0.6087349532172084,2.5205953121185303,0.0017658073920756578,2.5188295047264546,0.12711210595266806,0.1627329704575214
182,0.6084006428718567,-0.004119194112718105,0.6125198369845748,2.640871286392212,-0.00400865962728858,2.6448799460195005,0.12491078290508142,0.16040630690753616
183,0.6123223304748535,-0.0039245509542524815,0.616246881429106,2.7352635860443115,0.12881790101528168,2.60644568502903,0.12272653210889559,0.1580780977769286
184,0.6169057488441467,-0.003823381382972002,0.6207291302271187,3.0692317485809326,0.08272145688533783,2.986510291695595,0.12056017085803325,0.15574985475251973
185,0.6211096048355103,-0.0038927511777728796,0.6250023560132831,2.8446338176727295,-0.4854387938976288,3.3300726115703583,0.11841247060775331,0.15342305180927301
186,0.6250618100166321,-0.004232415929436684,0.6292942259460688,2.654569625854492,-0.25945669412612915,2.9140263199806213,0.1162841575555961,0.15109912339952952
187,0.6288549304008484,-0.0044306195341050625,0.6332855499349535,2.555326223373413,-0.17732588946819305,2.732652112841606,0.11417591330640592,0.14877946285430615
188,0.6325644850730896,-0.004565042443573475,0.6371295275166631,2.5240702629089355,-0.12893617153167725,2.653006434440613,0.11208837561366938,0.14646542099013132
189,0.6363450884819031,-0.0046582999639213085,0.6410033884458244,2.6425974369049072,-0.09355638921260834,2.7361538261175156,0.11002213918967424,0.14415830491431253
190,0.6407944560050964,-0.004718792624771595,0.645513248629868,3.1575863361358643,-0.06660361588001251,3.2241899520158768,0.10797775657727665,0.14185937702104456
191,0.6450566649436951,-0.004750128369778395,0.6498067933134735,2.897479295730591,-0.041689321398735046,2.939168617129326,0.10595573907636077,0.21015292239919003
192,0.6490516066551208,-0.004766145721077919,0.6538177523761988,2.683124542236328,-0.030198123306035995,2.713322665542364,0.10395655771837878,0.2082808872211823
193,0.6528635621070862,-0.004774058703333139,0.6576376208104193,2.563748836517334,-0.018789349123835564,2.5825381856411695,0.10198064428267273,0.20637100716361642
194,0.6565704345703125,-0.004783619195222855,0.6613540537655354,2.5049116611480713,-0.021695857867598534,2.52660751901567,0.10002839234859459,0.20442472392929237
195,0.6603138446807861,-0.004560959991067648,0.6648748046718538,2.6132404804229736,0.1263865977525711,2.4868538826704025,0.09810015837776015,0.20244353382771474
196,0.6645618677139282,-0.00446725869551301,0.6690291264094412,3.5544333457946777,0.06152472272515297,3.4929086230695248,0.09619626282108934,0.2004289821541005
197,0.6689147353172302,-0.004414200317114592,0.6733289356343448,2.9362945556640625,0.035417743027210236,2.9008768126368523,0.09431699124560308,0.19838265756918383
198,0.6729543805122375,-0.004368950147181749,0.6773233306594193,2.700713872909546,0.046314433217048645,2.6543994396924973,0.09246259547625729,0.19630618651019188
199,0.6767634749412537,-0.004315174650400877,0.6810786495916545,2.55067777633667,0.04632199555635452,2.5043557807803154,0.09063329474840481,0.19420122766127654
200,0.6804717183113098,-0.004263901151716709,0.6847356194630265,2.5027828216552734,0.044923026114702225,2.457859795540571,0.08882927686677411,0.19206946650951798
201,0.6842285394668579,-0.004207820165902376,0.6884363596327603,2.6253600120544434,0.07605493813753128,2.549305073916912,0.08705069936715035,0.21390577219874116
202,0.6884062886238098,-0.003940322902053595,0.6923466115258634,3.747406005859375,0.19560958445072174,3.5517964214086533,0.08529769067722784,0.21211648121888038
203,0.6928570866584778,-0.0037894633132964373,0.6966465499717742,3.014906406402588,0.1466631144285202,2.8682432919740677,0.08357035127338086,0.21028655577316818
204,0.6969408392906189,-0.0036585242487490177,0.7005993635393679,2.7426092624664307,0.12736502289772034,2.6152442395687103,0.08186875483036571,0.2084173066931163
205,0.7007838487625122,-0.003548629814758897,0.7043324785772711,2.5699353218078613,0.11344914138317108,2.4564861804246902,0.0801929493612247,0.20651011092528876
206,0.7044907212257385,-0.0034541324712336063,0.7079448536969721,2.4971790313720703,0.1084032729268074,2.388775758445263,0.07854295834490813,0.2045664060137426
207,0.7082055807113647,-0.0033093919046223164,0.7115149726159871,2.5912094116210938,0.6529256701469421,1.9382837414741516,0.07691878183936632,0.2025876845141756
208,0.7120742201805115,-0.003387274919077754,0.7154614950995892,2.7046680450439453,-0.0026501845568418503,2.707318229600787,0.07532039757808842,0.20057548837410602
209,0.7167287468910217,-0.003452272852882743,0.7201810197439045,3.187795877456665,-0.026790481060743332,3.2145863585174084,0.07374776204827788,0.19853140331157784
210,0.7209909558296204,-0.0034612088929861784,0.7244521647226065,2.867145538330078,0.0032800030894577503,2.8638655352406204,0.0722008115490573,0.1964570532229142
211,0.7249029874801636,-0.003447246737778187,0.7283502342179418,2.576477527618408,0.02816183865070343,2.5483156889677048,0.0706794632282865,0.194354094647956
212,0.728621244430542,-0.0033987928181886673,0.7320200372487307,2.466686248779297,0.053958483040332794,2.412727765738964,0.0691836160967586,0.19222421131906145
213,0.7322494983673096,-0.0033438713289797306,0.7355933696962893,2.4897358417510986,0.05922946706414223,2.4305063746869564,0.06771315201870867,0.19006910881792644
